	0
LOC109400151	0
LOC109400164	0
LOC109400170	0
LOC109400173	0
LOC109400174	0
LOC109400175	0
LOC109400176	0
LOC109400181	0
LOC109400182	0
LOC109400183	0
LOC109400184	0
LOC109400185	0
LOC109400186	0
LOC109400187	0
LOC109400188	0
LOC109400189	0
LOC109400190	5
LOC109400191	1
LOC109400192	0
LOC109400194	0
LOC109400195	0
LOC109400199	0
LOC109400200	0
LOC109400201	0
LOC109400203	0
LOC109400204	0
LOC109400205	0
LOC109400206	0
LOC109400207	0
LOC109400208	0
LOC109400213	0
LOC109400217	0
LOC109400219	0
LOC109400222	0
LOC109400223	0
LOC109400226	0
LOC109400228	0
LOC109400229	0
LOC109400232	0
LOC109400233	0
LOC109400239	0
LOC109400240	0
LOC109400244	0
LOC109400246	1
LOC109400247	0
LOC109400248	0
LOC109400249	0
LOC109400250	0
LOC109400251	0
LOC109400252	0
LOC109400253	0
LOC109400255	0
LOC109400257	0
LOC109400258	0
LOC109400259	0
LOC109400261	0
LOC109400262	0
LOC109400263	0
LOC109400264	0
LOC109400265	0
LOC109400267	0
LOC109400268	0
LOC109400270	0
LOC109400271	0
LOC109400276	0
LOC109400278	0
LOC109400279	1
LOC109400283	0
LOC109400286	0
LOC109400287	0
LOC109400289	0
LOC109400294	0
LOC109400295	1
LOC109400297	1
LOC109400301	0
LOC109400303	0
LOC109400304	0
LOC109400308	11
LOC109400309	0
LOC109400310	0
LOC109400311	0
LOC109400327	10
LOC109400329	0
LOC109400333	0
LOC109400335	0
LOC109400336	0
LOC109400337	0
LOC109400338	0
LOC109400340	0
LOC109400343	0
LOC109400348	0
LOC109400349	0
LOC109400350	0
LOC109400352	0
LOC109400353	0
LOC109400357	0
LOC109400358	0
LOC109400361	0
LOC109400362	0
LOC109400364	1
LOC109400366	0
LOC109400368	0
LOC109400371	0
LOC109400372	0
LOC109400373	1
LOC109400374	0
LOC109400375	0
LOC109400379	0
LOC109400381	0
LOC109400382	0
LOC109400383	0
LOC109400384	1
LOC109400386	0
LOC109400387	0
LOC109400388	0
LOC109400389	0
LOC109400390	0
LOC109400393	0
LOC109400394	0
LOC109400396	0
LOC109400397	0
LOC109400398	0
LOC109400400	1
LOC109400402	0
LOC109400404	0
LOC109400405	0
LOC109400406	0
LOC109400407	0
LOC109400408	8
LOC109400409	0
LOC109400410	0
LOC109400411	0
LOC109400412	1
LOC109400413	0
LOC109400414	0
LOC109400415	0
LOC109400416	0
LOC109400417	0
LOC109400418	0
LOC109400419	0
LOC109400423	0
LOC109400424	0
LOC109400432	0
LOC109400433	14
LOC109400437	0
LOC109400443	0
LOC109400444	0
LOC109400445	0
LOC109400446	0
LOC109400447	5
LOC109400449	2
LOC109400450	0
LOC109400458	3
LOC109400459	0
LOC109400466	0
LOC109400467	0
LOC109400469	0
LOC109400471	1
LOC109400476	0
LOC109400479	0
LOC109400482	0
LOC109400483	0
LOC109400485	0
LOC109400486	3
LOC109400487	0
LOC109400488	0
LOC109400490	0
LOC109400494	0
LOC109400496	0
LOC109400497	3
LOC109400498	1
LOC109400499	6
LOC109400501	0
LOC109400504	1
LOC109400506	1
LOC109400507	0
LOC109400508	0
LOC109400509	0
LOC109400511	0
LOC109400512	22
LOC109400513	0
LOC109400515	534
LOC109400520	0
LOC109400521	0
LOC109400524	0
LOC109400525	2
LOC109400529	0
LOC109400531	0
LOC109400532	0
LOC109400533	0
LOC109400564	0
LOC109400565	0
LOC109400568	0
LOC109400574	0
LOC109400575	0
LOC109400576	0
LOC109400577	0
LOC109400578	0
LOC109400579	0
LOC109400580	0
LOC109400588	0
LOC109400591	0
LOC109400594	0
LOC109400595	0
LOC109400596	0
LOC109400598	0
LOC109400600	0
LOC109400603	0
LOC109400604	0
LOC109400610	0
LOC109400612	0
LOC109400613	1
LOC109400614	0
LOC109400615	0
LOC109400616	8
LOC109400617	0
LOC109400618	0
LOC109400620	0
LOC109400621	0
LOC109400625	0
LOC109400627	0
LOC109400628	0
LOC109400632	0
LOC109400633	0
LOC109400634	0
LOC109400635	0
LOC109400638	0
LOC109400639	0
LOC109400644	0
LOC109400645	0
LOC109400646	0
LOC109400648	0
LOC109400649	1
LOC109400650	0
LOC109400654	5
LOC109400658	0
LOC109400660	0
LOC109400662	0
LOC109400663	0
LOC109400664	6
LOC109400665	0
LOC109400667	0
LOC109400670	0
LOC109400672	3
LOC109400673	4
LOC109400674	0
LOC109400675	0
LOC109400676	0
LOC109400677	1
LOC109400678	0
LOC109400679	14
LOC109400680	0
LOC109400684	0
LOC109400685	0
LOC109400686	0
LOC109400687	0
LOC109400689	0
LOC109400690	0
LOC109400695	0
LOC109400696	0
LOC109400697	0
LOC109400699	0
LOC109400700	0
LOC109400701	0
LOC109400706	18
LOC109400708	0
LOC109400710	0
LOC109400711	0
LOC109400713	0
LOC109400714	0
LOC109400716	0
LOC109400720	0
LOC109400722	0
LOC109400723	0
LOC109400724	3
LOC109400725	0
LOC109400727	0
LOC109400729	0
LOC109400730	8
LOC109400731	0
LOC109400732	34
LOC109400734	13
LOC109400736	0
LOC109400737	0
LOC109400740	1
LOC109400744	45
LOC109400747	2
LOC109400749	0
LOC109400750	0
LOC109400751	0
LOC109400752	17
LOC109400757	2
LOC109400760	0
LOC109400761	0
LOC109400762	0
LOC109400763	0
LOC109400767	0
LOC109400768	0
LOC109400772	0
LOC109400775	0
LOC109400776	3
LOC109400777	0
LOC109400780	2
LOC109400781	2
LOC109400782	0
LOC109400785	0
LOC109400789	0
LOC109400791	0
LOC109400792	0
LOC109400795	0
LOC109400797	0
LOC109400799	0
LOC109400800	0
LOC109400801	6
LOC109400802	0
LOC109400803	0
LOC109400807	1
LOC109400808	0
LOC109400810	0
LOC109400816	0
LOC109400817	0
LOC109400818	0
LOC109400821	0
LOC109400822	0
LOC109400827	0
LOC109400828	0
LOC109400829	0
LOC109400833	0
LOC109400838	0
LOC109400841	0
LOC109400843	0
LOC109400844	0
LOC109400845	0
LOC109400848	0
LOC109400850	1
LOC109400851	8
LOC109400853	4
LOC109400858	0
LOC109400859	1
LOC109400860	0
LOC109400861	2
LOC109400863	0
LOC109400865	0
LOC109400867	0
LOC109400870	0
LOC109400871	1
LOC109400872	0
LOC109400874	0
LOC109400876	0
LOC109400877	0
LOC109400878	0
LOC109400882	0
LOC109400883	0
LOC109400884	0
LOC109400885	0
LOC109400886	0
LOC109400888	1
LOC109400889	0
LOC109400890	0
LOC109400893	0
LOC109400894	0
LOC109400898	0
LOC109400899	1
LOC109400900	0
LOC109400902	0
LOC109400905	0
LOC109400906	0
LOC109400907	0
LOC109400908	0
LOC109400911	0
LOC109400912	0
LOC109400914	0
LOC109400916	0
LOC109400917	0
LOC109400918	0
LOC109400921	0
LOC109400926	0
LOC109400927	0
LOC109400928	0
LOC109400930	0
LOC109400931	0
LOC109400932	0
LOC109400933	0
LOC109400934	0
LOC109400937	0
LOC109400952	0
LOC109400953	0
LOC109400958	0
LOC109400959	1
LOC109400966	0
LOC109400967	0
LOC109400970	0
LOC109400971	0
LOC109400973	0
LOC109400974	0
LOC109400976	0
LOC109400977	0
LOC109400978	0
LOC109400979	0
LOC109400980	0
LOC109400981	0
LOC109400984	0
LOC109400987	0
LOC109400988	0
LOC109400989	0
LOC109400990	1
LOC109400991	0
LOC109400992	1
LOC109400993	0
LOC109400994	0
LOC109400996	0
LOC109400999	0
LOC109401001	1
LOC109401002	0
LOC109401004	0
LOC109401007	0
LOC109401008	0
LOC109401009	0
LOC109401011	0
LOC109401013	0
LOC109401015	0
LOC109401017	0
LOC109401020	1
LOC109401023	1
LOC109401024	0
LOC109401025	0
LOC109401026	0
LOC109401030	0
LOC109401031	0
LOC109401032	0
LOC109401039	0
LOC109401040	6
LOC109401041	0
LOC109401042	0
LOC109401043	0
LOC109401044	0
LOC109401047	0
LOC109401048	0
LOC109401050	0
LOC109401051	173
LOC109401052	0
LOC109401055	1
LOC109401056	0
LOC109401057	2
LOC109401058	0
LOC109401059	0
LOC109401060	0
LOC109401061	0
LOC109401062	0
LOC109401063	0
LOC109401064	0
LOC109401066	0
LOC109401068	0
LOC109401069	0
LOC109401070	0
LOC109401071	0
LOC109401072	0
LOC109401074	0
LOC109401076	0
LOC109401077	0
LOC109401083	0
LOC109401084	0
LOC109401085	0
LOC109401087	2
LOC109401090	0
LOC109401097	0
LOC109401099	0
LOC109401102	0
LOC109401104	0
LOC109401107	0
LOC109401108	0
LOC109401109	0
LOC109401110	0
LOC109401112	0
LOC109401113	0
LOC109401117	0
LOC109401118	0
LOC109401120	7
LOC109401121	1
LOC109401123	0
LOC109401124	0
LOC109401125	0
LOC109401126	0
LOC109401127	0
LOC109401128	0
LOC109401130	0
LOC109401131	0
LOC109401132	0
LOC109401133	0
LOC109401134	0
LOC109401135	0
LOC109401136	0
LOC109401137	0
LOC109401138	0
LOC109401139	0
LOC109401140	0
LOC109401142	1
LOC109401143	0
LOC109401146	0
LOC109401148	2
LOC109401149	0
LOC109401151	34
LOC109401152	1
LOC109401153	0
LOC109401156	0
LOC109401157	0
LOC109401158	0
LOC109401159	1
LOC109401160	3
LOC109401161	2
LOC109401162	0
LOC109401167	0
LOC109401169	0
LOC109401170	0
LOC109401171	0
LOC109401173	1
LOC109401177	0
LOC109401178	0
LOC109401180	0
LOC109401182	0
LOC109401183	0
LOC109401184	0
LOC109401187	0
LOC109401189	0
LOC109401192	0
LOC109401193	0
LOC109401194	0
LOC109401195	0
LOC109401196	0
LOC109401199	0
LOC109401200	0
LOC109401201	0
LOC109401203	0
LOC109401204	0
LOC109401205	0
LOC109401206	0
LOC109401208	0
LOC109401209	0
LOC109401210	0
LOC109401216	0
LOC109401218	0
LOC109401219	0
LOC109401220	0
LOC109401223	0
LOC109401224	0
LOC109401225	0
LOC109401226	2
LOC109401228	0
LOC109401230	0
LOC109401231	0
LOC109401236	1
LOC109401240	4
LOC109401243	0
LOC109401244	0
LOC109401245	1
LOC109401247	0
LOC109401249	0
LOC109401251	2
LOC109401253	0
LOC109401254	1
LOC109401257	0
LOC109401259	0
LOC109401260	2
LOC109401263	0
LOC109401264	0
LOC109401265	0
LOC109401266	0
LOC109401268	0
LOC109401269	0
LOC109401270	0
LOC109401271	1
LOC109401273	0
LOC109401274	0
LOC109401275	0
LOC109401278	0
LOC109401279	0
LOC109401280	10
LOC109401281	0
LOC109401282	124
LOC109401283	0
LOC109401284	0
LOC109401285	0
LOC109401286	0
LOC109401287	0
LOC109401288	0
LOC109401290	0
LOC109401291	0
LOC109401292	0
LOC109401293	1
LOC109401294	0
LOC109401295	0
LOC109401297	0
LOC109401298	0
LOC109401300	0
LOC109401302	0
LOC109401304	0
LOC109401305	0
LOC109401306	0
LOC109401307	0
LOC109401308	0
LOC109401309	0
LOC109401310	0
LOC109401312	2
LOC109401314	0
LOC109401316	0
LOC109401317	0
LOC109401319	0
LOC109401322	0
LOC109401323	0
LOC109401324	0
LOC109401325	0
LOC109401327	0
LOC109401328	0
LOC109401329	0
LOC109401330	0
LOC109401331	0
LOC109401332	1
LOC109401336	0
LOC109401337	0
LOC109401338	0
LOC109401340	2
LOC109401345	4
LOC109401354	0
LOC109401355	2
LOC109401356	0
LOC109401358	0
LOC109401363	2
LOC109401364	0
LOC109401366	0
LOC109401367	0
LOC109401369	2
LOC109401370	1
LOC109401371	5
LOC109401373	3
LOC109401374	4
LOC109401375	2
LOC109401376	7
LOC109401377	1
LOC109401379	0
LOC109401381	1
LOC109401384	0
LOC109401385	0
LOC109401386	0
LOC109401390	0
LOC109401392	0
LOC109401393	0
LOC109401394	0
LOC109401397	0
LOC109401398	12
LOC109401399	0
LOC109401402	1
LOC109401408	3
LOC109401410	0
LOC109401411	0
LOC109401413	0
LOC109401416	0
LOC109401418	0
LOC109401421	0
LOC109401423	0
LOC109401424	0
LOC109401430	0
LOC109401431	0
LOC109401432	0
LOC109401433	2
LOC109401434	0
LOC109401435	0
LOC109401436	0
LOC109401437	0
LOC109401438	3
LOC109401442	0
LOC109401443	4
LOC109401447	0
LOC109401448	1
LOC109401449	1
LOC109401450	5
LOC109401451	1
LOC109401452	0
LOC109401453	0
LOC109401455	0
LOC109401456	0
LOC109401457	8
LOC109401458	0
LOC109401462	1
LOC109401464	0
LOC109401469	0
LOC109401472	0
LOC109401473	17
LOC109401474	0
LOC109401476	2
LOC109401477	0
LOC109401480	0
LOC109401483	1
LOC109401484	0
LOC109401485	0
LOC109401486	5
LOC109401487	0
LOC109401488	45
LOC109401489	12
LOC109401491	0
LOC109401495	0
LOC109401496	0
LOC109401497	0
LOC109401498	0
LOC109401499	0
LOC109401504	0
LOC109401505	0
LOC109401506	0
LOC109401507	0
LOC109401509	0
LOC109401510	0
LOC109401511	0
LOC109401514	0
LOC109401518	0
LOC109401520	0
LOC109401522	0
LOC109401525	0
LOC109401528	0
LOC109401529	0
LOC109401533	0
LOC109401534	0
LOC109401535	0
LOC109401536	0
LOC109401537	0
LOC109401538	0
LOC109401540	0
LOC109401541	0
LOC109401542	0
LOC109401543	0
LOC109401544	0
LOC109401545	6
LOC109401546	10
LOC109401547	0
LOC109401549	0
LOC109401550	0
LOC109401551	0
LOC109401552	0
LOC109401553	0
LOC109401557	0
LOC109401558	0
LOC109401559	1
LOC109401562	0
LOC109401563	0
LOC109401564	0
LOC109401565	0
LOC109401566	0
LOC109401570	0
LOC109401571	0
LOC109401575	3
LOC109401579	3
LOC109401582	0
LOC109401589	0
LOC109401592	0
LOC109401597	1
LOC109401601	0
LOC109401602	1
LOC109401604	0
LOC109401606	0
LOC109401607	0
LOC109401608	0
LOC109401609	2
LOC109401612	0
LOC109401614	0
LOC109401617	1
LOC109401619	0
LOC109401620	0
LOC109401621	0
LOC109401624	0
LOC109401625	0
LOC109401630	0
LOC109401632	0
LOC109401634	0
LOC109401640	0
LOC109401641	0
LOC109401643	0
LOC109401644	203
LOC109401645	6
LOC109401648	0
LOC109401649	0
LOC109401652	0
LOC109401653	0
LOC109401655	1
LOC109401656	0
LOC109401658	10
LOC109401660	0
LOC109401661	0
LOC109401662	1
LOC109401663	0
LOC109401664	0
LOC109401665	0
LOC109401666	0
LOC109401669	0
LOC109401672	0
LOC109401673	0
LOC109401674	0
LOC109401675	0
LOC109401678	0
LOC109401679	0
LOC109401681	0
LOC109401683	0
LOC109401684	0
LOC109401685	0
LOC109401686	0
LOC109401705	0
LOC109401706	0
LOC109401709	0
LOC109401710	1
LOC109401713	2
LOC109401715	1
LOC109401716	2
LOC109401718	0
LOC109401719	135
LOC109401720	0
LOC109401721	0
LOC109401722	0
LOC109401725	5
LOC109401727	0
LOC109401733	0
LOC109401734	1
LOC109401735	0
LOC109401742	0
LOC109401743	0
LOC109401744	0
LOC109401745	0
LOC109401747	0
LOC109401749	0
LOC109401751	0
LOC109401753	0
LOC109401755	0
LOC109401756	0
LOC109401758	0
LOC109401764	4
LOC109401765	0
LOC109401773	32
LOC109401774	0
LOC109401775	0
LOC109401778	0
LOC109401779	1
LOC109401780	0
LOC109401781	0
LOC109401782	1
LOC109401784	0
LOC109401786	0
LOC109401788	0
LOC109401790	0
LOC109401792	0
LOC109401794	0
LOC109401795	0
LOC109401796	0
LOC109401799	0
LOC109401821	0
LOC109401824	0
LOC109401825	0
LOC109401826	0
LOC109401827	0
LOC109401828	0
LOC109401829	0
LOC109401834	0
LOC109401835	0
LOC109401844	0
LOC109401846	0
LOC109401849	0
LOC109401850	0
LOC109401852	0
LOC109401855	0
LOC109401857	0
LOC109401858	0
LOC109401859	0
LOC109401861	0
LOC109401862	4
LOC109401863	0
LOC109401866	12
LOC109401868	0
LOC109401870	0
LOC109401872	0
LOC109401875	0
LOC109401876	2
LOC109401877	7
LOC109401879	2
LOC109401880	0
LOC109401881	0
LOC109401882	2
LOC109401883	0
LOC109401884	0
LOC109401885	0
LOC109401886	1
LOC109401889	6
LOC109401891	3
LOC109401892	1
LOC109401893	0
LOC109401894	4
LOC109401895	0
LOC109401896	0
LOC109401897	0
LOC109401899	0
LOC109401900	1
LOC109401901	0
LOC109401902	0
LOC109401906	0
LOC109401907	0
LOC109401908	0
LOC109401910	0
LOC109401911	6
LOC109401912	465
LOC109401913	6
LOC109401915	0
LOC109401916	3
LOC109401917	1
LOC109401919	2
LOC109401920	12
LOC109401921	16
LOC109401923	0
LOC109401924	1
LOC109401927	0
LOC109401928	2
LOC109401930	2
LOC109401931	0
LOC109401932	0
LOC109401933	0
LOC109401934	0
LOC109401935	0
LOC109401936	0
LOC109401937	0
LOC109401938	0
LOC109401939	0
LOC109401940	1
LOC109401941	0
LOC109401942	0
LOC109401945	0
LOC109401946	0
LOC109401947	0
LOC109401948	0
LOC109401951	0
LOC109401955	0
LOC109401960	0
LOC109401961	1
LOC109401962	0
LOC109401963	0
LOC109401964	0
LOC109401974	0
LOC109401980	0
LOC109401981	0
LOC109401982	0
LOC109401983	0
LOC109401985	0
LOC109401987	0
LOC109401988	0
LOC109401989	0
LOC109401995	0
LOC109401998	0
LOC109402003	0
LOC109402005	0
LOC109402006	0
LOC109402010	0
LOC109402015	0
LOC109402021	0
LOC109402022	0
LOC109402027	0
LOC109402029	0
LOC109402030	0
LOC109402032	0
LOC109402035	1
LOC109402036	0
LOC109402037	1
LOC109402040	0
LOC109402042	0
LOC109402043	0
LOC109402044	0
LOC109402049	0
LOC109402050	1
LOC109402056	0
LOC109402058	0
LOC109402059	0
LOC109402060	0
LOC109402061	0
LOC109402062	0
LOC109402065	0
LOC109402066	0
LOC109402067	8
LOC109402069	1
LOC109402074	5
LOC109402075	1
LOC109402076	1
LOC109402079	1
LOC109402081	0
LOC109402083	0
LOC109402085	8
LOC109402086	0
LOC109402089	5
LOC109402090	0
LOC109402093	0
LOC109402095	0
LOC109402097	0
LOC109402099	0
LOC109402100	0
LOC109402101	0
LOC109402102	0
LOC109402103	1
LOC109402104	0
LOC109402105	0
LOC109402109	0
LOC109402110	2
LOC109402112	0
LOC109402113	0
LOC109402114	14
LOC109402115	0
LOC109402116	3
LOC109402118	0
LOC109402120	1
LOC109402121	1
LOC109402124	0
LOC109402125	0
LOC109402127	0
LOC109402128	0
LOC109402129	0
LOC109402132	0
LOC109402134	12
LOC109402136	1
LOC109402144	0
LOC109402145	17
LOC109402146	0
LOC109402148	0
LOC109402150	17
LOC109402151	1
LOC109402152	1
LOC109402157	0
LOC109402159	0
LOC109402161	0
LOC109402164	0
LOC109402165	0
LOC109402166	0
LOC109402167	0
LOC109402168	1
LOC109402169	0
LOC109402170	0
LOC109402171	0
LOC109402174	0
LOC109402175	0
LOC109402176	1
LOC109402178	0
LOC109402179	0
LOC109402184	0
LOC109402186	0
LOC109402187	0
LOC109402188	0
LOC109402189	0
LOC109402191	0
LOC109402194	0
LOC109402199	0
LOC109402202	0
LOC109402203	0
LOC109402204	0
LOC109402206	0
LOC109402207	0
LOC109402210	1
LOC109402212	4
LOC109402213	0
LOC109402216	3
LOC109402217	0
LOC109402218	0
LOC109402220	0
LOC109402222	2
LOC109402223	0
LOC109402224	0
LOC109402225	0
LOC109402226	0
LOC109402227	0
LOC109402231	1
LOC109402233	0
LOC109402235	0
LOC109402236	0
LOC109402237	0
LOC109402238	0
LOC109402239	0
LOC109402240	0
LOC109402241	0
LOC109402243	0
LOC109402249	0
LOC109402250	0
LOC109402251	1
LOC109402252	1
LOC109402253	0
LOC109402254	0
LOC109402256	0
LOC109402257	0
LOC109402261	0
LOC109402264	0
LOC109402265	0
LOC109402266	1
LOC109402267	0
LOC109402269	0
LOC109402270	0
LOC109402271	0
LOC109402272	0
LOC109402277	0
LOC109402280	0
LOC109402281	2
LOC109402282	0
LOC109402284	0
LOC109402285	0
LOC109402286	0
LOC109402287	1
LOC109402289	0
LOC109402290	0
LOC109402293	0
LOC109402294	0
LOC109402295	0
LOC109402297	0
LOC109402298	0
LOC109402300	0
LOC109402304	0
LOC109402305	0
LOC109402306	0
LOC109402307	0
LOC109402309	0
LOC109402313	0
LOC109402318	0
LOC109402320	0
LOC109402323	1
LOC109402328	0
LOC109402331	1
LOC109402332	2
LOC109402333	2
LOC109402335	0
LOC109402336	0
LOC109402337	0
LOC109402340	0
LOC109402341	0
LOC109402342	0
LOC109402343	0
LOC109402344	0
LOC109402345	58
LOC109402346	0
LOC109402347	0
LOC109402349	0
LOC109402352	0
LOC109402353	0
LOC109402354	0
LOC109402356	0
LOC109402360	0
LOC109402361	0
LOC109402362	0
LOC109402363	0
LOC109402364	4
LOC109402365	2
LOC109402367	0
LOC109402368	0
LOC109402369	1
LOC109402371	0
LOC109402372	0
LOC109402376	0
LOC109402379	0
LOC109402380	0
LOC109402382	1
LOC109402383	0
LOC109402384	0
LOC109402387	0
LOC109402390	0
LOC109402393	0
LOC109402396	0
LOC109402397	0
LOC109402400	0
LOC109402401	10
LOC109402403	4
LOC109402404	7
LOC109402405	0
LOC109402406	1
LOC109402408	0
LOC109402409	0
LOC109402412	0
LOC109402413	0
LOC109402414	0
LOC109402416	0
LOC109402419	0
LOC109402420	0
LOC109402421	0
LOC109402423	1
LOC109402424	0
LOC109402427	0
LOC109402429	0
LOC109402430	2
LOC109402431	0
LOC109402434	0
LOC109402435	0
LOC109402436	1
LOC109402437	0
LOC109402440	0
LOC109402442	1
LOC109402443	0
LOC109402444	0
LOC109402447	0
LOC109402448	0
LOC109402449	0
LOC109402450	0
LOC109402451	0
LOC109402452	0
LOC109402455	0
LOC109402456	0
LOC109402457	0
LOC109402458	0
LOC109402459	0
LOC109402462	0
LOC109402464	0
LOC109402465	0
LOC109402466	5
LOC109402467	0
LOC109402468	0
LOC109402471	1
LOC109402475	0
LOC109402478	0
LOC109402479	0
LOC109402480	0
LOC109402481	0
LOC109402487	0
LOC109402491	0
LOC109402493	3
LOC109402496	5
LOC109402498	0
LOC109402499	2
LOC109402501	1
LOC109402503	0
LOC109402504	1
LOC109402506	8
LOC109402508	0
LOC109402512	0
LOC109402516	6
LOC109402517	5
LOC109402519	1
LOC109402522	0
LOC109402524	1
LOC109402525	0
LOC109402526	0
LOC109402527	0
LOC109402528	0
LOC109402529	0
LOC109402545	0
LOC109402553	0
LOC109402563	0
LOC109402565	0
LOC109402566	0
LOC109402569	0
LOC109402571	0
LOC109402573	0
LOC109402575	0
LOC109402576	0
LOC109402578	0
LOC109402579	0
LOC109402580	0
LOC109402582	0
LOC109402583	0
LOC109402586	0
LOC109402587	0
LOC109402588	3
LOC109402590	1
LOC109402593	0
LOC109402594	0
LOC109402595	1
LOC109402598	0
LOC109402600	0
LOC109402603	0
LOC109402605	49
LOC109402606	0
LOC109402608	0
LOC109402612	0
LOC109402615	0
LOC109402616	0
LOC109402617	0
LOC109402618	0
LOC109402619	0
LOC109402620	0
LOC109402623	0
LOC109402625	1
LOC109402626	0
LOC109402627	0
LOC109402628	1
LOC109402629	1
LOC109402631	1
LOC109402633	8
LOC109402637	0
LOC109402638	0
LOC109402639	2
LOC109402640	1
LOC109402643	0
LOC109402647	5
LOC109402650	3
LOC109402651	0
LOC109402653	0
LOC109402654	0
LOC109402655	0
LOC109402656	0
LOC109402659	0
LOC109402661	0
LOC109402662	0
LOC109402664	0
LOC109402665	0
LOC109402667	0
LOC109402670	0
LOC109402671	0
LOC109402673	0
LOC109402674	0
LOC109402681	0
LOC109402682	0
LOC109402683	0
LOC109402684	0
LOC109402685	0
LOC109402686	0
LOC109402690	3
LOC109402691	0
LOC109402692	0
LOC109402694	2
LOC109402695	0
LOC109402697	0
LOC109402698	0
LOC109402699	0
LOC109402700	0
LOC109402703	0
LOC109402708	0
LOC109402709	6
LOC109402710	3
LOC109402711	0
LOC109402712	0
LOC109402713	0
LOC109402715	0
LOC109402716	0
LOC109402718	0
LOC109402720	0
LOC109402721	0
LOC109402722	0
LOC109402723	0
LOC109402726	0
LOC109402729	0
LOC109402731	0
LOC109402732	0
LOC109402733	1
LOC109402735	4
LOC109402737	0
LOC109402739	0
LOC109402742	0
LOC109402743	0
LOC109402744	0
LOC109402745	11
LOC109402746	55
LOC109402747	2
LOC109402748	0
LOC109402751	0
LOC109402753	0
LOC109402759	0
LOC109402762	1
LOC109402766	0
LOC109402768	0
LOC109402769	0
LOC109402770	0
LOC109402771	0
LOC109402772	0
LOC109402774	0
LOC109402775	0
LOC109402776	0
LOC109402777	0
LOC109402782	0
LOC109402784	0
LOC109402785	1
LOC109402787	0
LOC109402788	0
LOC109402789	0
LOC109402790	0
LOC109402793	0
LOC109402794	1
LOC109402795	0
LOC109402796	2
LOC109402798	0
LOC109402799	0
LOC109402800	0
LOC109402801	0
LOC109402802	0
LOC109402803	0
LOC109402804	1
LOC109402806	0
LOC109402807	1
LOC109402811	7
LOC109402812	0
LOC109402813	1
LOC109402816	0
LOC109402817	0
LOC109402818	0
LOC109402823	39
LOC109402824	2
LOC109402828	0
LOC109402830	0
LOC109402831	0
LOC109402832	0
LOC109402833	0
LOC109402834	1
LOC109402835	1
LOC109402836	0
LOC109402837	0
LOC109402839	0
LOC109402841	0
LOC109402842	2
LOC109402843	1
LOC109402844	0
LOC109402845	0
LOC109402847	5
LOC109402848	0
LOC109402850	0
LOC109402851	0
LOC109402853	0
LOC109402854	0
LOC109402861	0
LOC109402865	0
LOC109402868	0
LOC109402871	0
LOC109402874	0
LOC109402877	0
LOC109402878	3
LOC109402879	0
LOC109402881	0
LOC109402882	0
LOC109402883	0
LOC109402884	0
LOC109402885	0
LOC109402886	0
LOC109402887	0
LOC109402888	0
LOC109402889	0
LOC109402890	0
LOC109402891	0
LOC109402892	0
LOC109402893	0
LOC109402894	0
LOC109402895	0
LOC109402896	0
LOC109402897	0
LOC109402898	0
LOC109402899	0
LOC109402900	6
LOC109402901	1
LOC109402902	0
LOC109402903	0
LOC109402904	0
LOC109402908	0
LOC109402910	0
LOC109402911	0
